DATE,Kc,FW_MUESTRA,Falla
2020-07-04 02:00:00,0.2155671,0.2517361,A
2020-07-04 02:20:00,0.1678241,0.2025463,A
2020-07-04 02:40:00,0.1880787,0.2199074,A
2020-07-04 03:00:00,0.2300347,0.2358373,A
2020-07-04 03:20:00,0.1157407,0.1591435,A
2020-07-04 04:00:00,0.1215278,0.1467156,A
2020-07-04 06:20:00,0.1229745,0.1475694,A
2020-07-04 10:00:00,0.1229745,0.1475694,A
2020-07-04 11:20:00,0.1041667,0.1446759,A
2020-07-04 15:00:00,0.1207704,0.132496,A
2020-07-04 16:20:00,0.1041667,0.1302083,A
2020-07-04 18:00:00,0.0828748,0.1002982,A
2020-07-04 18:40:00,0.1070602,0.1141961,A
2020-07-04 19:00:00,0.08535879,0.1012731,A
2020-07-04 19:20:00,0.08246528,0.09837963,A
2020-07-04 20:00:00,0.1215278,0.1331019,A
2020-07-04 20:20:00,0.08246528,0.09837963,A
2020-07-04 20:40:00,0.08246528,0.09837963,A
2020-07-04 21:00:00,0.08101851,0.09259259,A
2020-07-04 21:20:00,0.08969907,0.1012731,A
2020-07-04 21:40:00,0.08246528,0.09837963,A
2020-07-04 22:00:00,0.08101851,0.09378642,A
2020-07-04 22:20:00,0.09982639,0.1056498,A
2020-07-04 22:40:00,0.08246528,0.09432928,A
2020-07-04 23:00:00,0.08101851,0.09259259,A
2020-07-04 23:20:00,0.08101851,0.09259259,A
2020-07-04 23:40:00,0.1186343,0.1331019,A
2020-07-05 00:00:00,0.08141662,0.09259259,A
2020-07-05 00:20:00,0.08101851,0.09259259,A
2020-07-05 00:40:00,0.08101851,0.09259259,A
2020-07-05 01:00:00,0.08969907,0.1070602,A
2020-07-05 01:20:00,0.08101851,0.09259259,A
2020-07-05 01:40:00,0.08101851,0.09259259,A
2020-07-05 02:00:00,0.1020734,0.09837963,A
2020-07-05 02:20:00,0.08246528,0.09259259,A
2020-07-05 02:40:00,0.08101851,0.09259259,A
2020-07-05 03:00:00,0.08101851,0.09259259,A
2020-07-05 03:20:00,0.1186343,0.1273148,A
2020-07-05 04:00:00,0.08101851,0.09259259,A
2020-07-05 04:20:00,0.08101851,0.09259259,A
2020-07-05 04:40:00,0.09500263,0.1164554,A
2020-07-05 05:00:00,0.08101851,0.09259259,A
2020-07-05 05:20:00,0.08101851,0.08969907,A
2020-07-05 05:40:00,0.09149595,0.08969907,A
2020-07-05 06:00:00,0.08246528,0.09259259,A
2020-07-05 06:20:00,0.08101851,0.08969907,A
2020-07-05 06:40:00,0.07957175,0.08969907,A
2020-07-05 07:00:00,0.1215278,0.1302083,A
2020-07-05 07:20:00,0.08101851,0.08969907,A
2020-07-05 07:40:00,0.08101851,0.08969907,A
2020-07-05 08:00:00,0.07957175,0.08969907,A
2020-07-05 08:20:00,0.08969907,0.1070602,A
2020-07-05 08:40:00,0.08246528,0.09259259,A
2020-07-05 09:20:00,0.08514408,0.08969907,A
2020-07-05 09:40:00,0.08535879,0.09259259,A
2020-07-05 10:00:00,0.08101851,0.09259259,A
2020-07-05 10:20:00,0.08101851,0.08969907,A
2020-07-05 10:40:00,0.1215278,0.1331019,A
2020-07-05 11:00:00,0.08246528,0.0876606,A
2020-07-05 11:20:00,0.08101851,0.08969907,A
2020-07-05 11:40:00,0.08101851,0.08969907,A
2020-07-05 12:00:00,0.1008955,0.1228197,A
2020-07-05 12:20:00,0.08246528,0.08919508,A
2020-07-05 12:40:00,0.08101851,0.08969907,A
2020-07-05 13:00:00,0.09371343,0.08969907,A
2020-07-05 13:20:00,0.08246528,0.09259259,A
2020-07-05 13:40:00,0.08246528,0.09241766,A
2020-07-05 14:00:00,0.08101851,0.08969907,A
2020-07-05 14:20:00,0.1215278,0.1317925,A
2020-07-05 16:40:00,0.114294,0.1186343,A
2020-07-05 17:20:00,0.08246528,0.08969907,A
2020-07-05 17:40:00,0.08101851,0.08969907,A
2020-07-05 18:00:00,0.1041667,0.1319153,A
2020-07-05 18:20:00,0.08246528,0.08969907,A
2020-07-05 18:40:00,0.08246528,0.08969907,A
2020-07-05 19:00:00,0.08101851,0.08969907,A
2020-07-05 19:20:00,0.08535879,0.09259259,A
2020-07-05 19:40:00,0.08246528,0.08969907,A
2020-07-05 20:00:00,0.08101851,0.08680555,A
2020-07-05 20:20:00,0.1171875,0.1186343,A
2020-07-05 20:40:00,0.08246528,0.08969907,A
2020-07-05 21:00:00,0.08101851,0.08969907,A
2020-07-05 21:20:00,0.08101851,0.08680555,A
2020-07-05 21:40:00,0.09707972,0.1203947,A
2020-07-05 22:00:00,0.08101851,0.08680555,A
2020-07-05 22:20:00,0.07957175,0.08680555,A
2020-07-05 22:40:00,0.09071916,0.08969907,A
2020-07-05 23:00:00,0.08246528,0.08969907,A
2020-07-05 23:20:00,0.08101851,0.08680555,A
2020-07-05 23:40:00,0.07957175,0.08680555,A
2020-07-06 00:00:00,0.1157407,0.1186343,A
2020-07-06 00:20:00,0.08101851,0.08680555,A
2020-07-06 00:40:00,0.08101851,0.08680555,A
2020-07-06 01:00:00,0.07957175,0.08969907,A
2020-07-06 01:20:00,0.1041667,0.1253823,A
2020-07-06 01:40:00,0.08101851,0.08680555,A
2020-07-06 02:00:00,0.08101851,0.08680555,A
2020-07-06 02:20:00,0.09144266,0.08680555,A
2020-07-06 02:40:00,0.08246528,0.08969907,A
2020-07-06 03:00:00,0.08101851,0.08680555,A
2020-07-06 03:20:00,0.08101851,0.08680555,A
2020-07-06 03:40:00,0.1229745,0.1273148,A
2020-07-06 04:00:00,0.08246528,0.08680555,A
2020-07-06 04:20:00,0.08101851,0.08680555,A
2020-07-06 05:00:00,0.09659298,0.1089214,A
2020-07-06 05:20:00,0.08101851,0.08680555,A
2020-07-06 05:40:00,0.08101851,0.08961642,A
2020-07-06 06:00:00,0.1024614,0.08804169,A
2020-07-06 06:20:00,0.08246528,0.08969907,A
2020-07-06 06:40:00,0.08101851,0.08680555,A
2020-07-06 07:00:00,0.07957175,0.08680555,A
2020-07-06 07:20:00,0.1229745,0.1302083,A
2020-07-06 07:40:00,0.08101851,0.08873069,A
2020-07-06 08:00:00,0.07957175,0.08680555,A
2020-07-06 08:20:00,0.07957175,0.08680555,A
2020-07-06 08:40:00,0.08969907,0.1035351,A
2020-07-06 09:00:00,0.08101851,0.08680555,A
2020-07-06 09:20:00,0.08101851,0.08943861,A
2020-07-06 09:40:00,0.1125313,0.1093221,A
2020-07-06 10:00:00,0.08246528,0.08969907,A
2020-07-06 10:20:00,0.08246528,0.08969907,A
2020-07-06 10:40:00,0.08101851,0.08680555,A
2020-07-06 11:00:00,0.1258681,0.1331019,A
2020-07-06 11:20:00,0.08246528,0.08680555,A
2020-07-06 11:40:00,0.08101851,0.08680555,A
2020-07-06 12:00:00,0.08101851,0.08680555,A
2020-07-06 12:20:00,0.08825231,0.09259259,A
2020-07-06 12:40:00,0.08101851,0.08680555,A
2020-07-06 13:00:00,0.07957175,0.08680555,A
2020-07-06 13:20:00,0.1157407,0.1186343,A
2020-07-06 13:40:00,0.08246528,0.08680555,A
2020-07-06 14:00:00,0.08101851,0.08680555,A
2020-07-06 14:20:00,0.07957175,0.08680555,A
2020-07-06 14:40:00,0.1114005,0.1283778,A
2020-07-06 15:00:00,0.08246528,0.08969907,A
2020-07-06 15:20:00,0.08101851,0.08680555,A
2020-07-06 15:40:00,0.08101851,0.08680555,A
2020-07-06 16:00:00,0.08825231,0.09259259,A
2020-07-06 16:20:00,0.08246528,0.08698504,A
2020-07-06 16:40:00,0.08101851,0.08680555,A
2020-07-06 17:00:00,0.1287616,0.1302083,A
2020-07-06 17:20:00,0.08246528,0.08680555,A
2020-07-06 17:40:00,0.08101851,0.08680555,A
2020-07-06 18:00:00,0.08101851,0.08680555,A
2020-07-06 18:20:00,0.1041667,0.1302083,A
2020-07-06 18:40:00,0.08101851,0.08680555,A
2020-07-06 19:00:00,0.08101851,0.08680555,A
2020-07-06 19:20:00,0.08352701,0.08680555,A
2020-07-06 19:40:00,0.08535879,0.08969907,A
2020-07-06 20:00:00,0.08101851,0.08680555,A
2020-07-06 20:20:00,0.08101851,0.08680555,A
2020-07-06 20:40:00,0.1229745,0.1273148,A
2020-07-06 21:00:00,0.08101851,0.08680555,A
2020-07-06 21:20:00,0.08101851,0.08680555,A
2020-07-06 21:40:00,0.07957175,0.08969907,A
2020-07-06 22:00:00,0.09693287,0.1151405,A
2020-07-06 22:20:00,0.08101851,0.08918326,A
2020-07-06 22:40:00,0.08101851,0.08680555,A
2020-07-06 23:00:00,0.08535879,0.08680555,A
2020-07-06 23:20:00,0.08246528,0.08680555,A
2020-07-06 23:40:00,0.08101851,0.08680555,A
2020-07-07 00:00:00,0.07957175,0.08680555,A
2020-07-07 00:20:00,0.1241575,0.1331019,A
2020-07-07 00:40:00,0.08246528,0.08680555,A
2020-07-07 01:00:00,0.08101851,0.089157,A
2020-07-07 01:20:00,0.07957175,0.08680555,A
2020-07-07 01:40:00,0.08969907,0.09259259,A
2020-07-07 02:00:00,0.08101851,0.08969907,A
2020-07-07 02:20:00,0.07957175,0.08680555,A
2020-07-07 02:40:00,0.09982639,0.09499366,A
2020-07-07 03:00:00,0.08246528,0.08680555,A
2020-07-07 03:20:00,0.08101851,0.08680555,A
2020-07-07 03:40:00,0.09982639,0.08969907,A
2020-07-07 04:00:00,0.08246528,0.08680555,A
2020-07-07 04:20:00,0.08101851,0.08680555,A
2020-07-07 04:40:00,0.07957175,0.08391204,A
2020-07-07 05:00:00,0.08680555,0.09201829,A
2020-07-07 05:20:00,0.08101851,0.08680555,A
2020-07-07 05:40:00,0.07957175,0.08426361,A
2020-07-07 06:00:00,0.1070602,0.108851,A
2020-07-07 06:20:00,0.08101851,0.08969907,A
2020-07-07 06:40:00,0.07957175,0.08478394,A
2020-07-07 07:00:00,0.07957175,0.08680555,A
2020-07-07 07:20:00,0.1041667,0.1277671,A
2020-07-07 07:40:00,0.08101851,0.08401038,A
2020-07-07 08:00:00,0.08101851,0.08969907,A
2020-07-07 08:20:00,0.08101851,0.08680555,A
2020-07-07 08:40:00,0.08535879,0.08969907,A
2020-07-07 09:00:00,0.08101851,0.086918,A
2020-07-07 09:20:00,0.08101851,0.08680555,A
2020-07-07 09:40:00,0.1171875,0.1128472,A
2020-07-07 10:00:00,0.08246528,0.08680555,A
2020-07-07 10:20:00,0.08246528,0.08684263,A
2020-07-07 10:40:00,0.08101851,0.08680555,A
2020-07-07 11:00:00,0.09259259,0.1022012,A
2020-07-07 11:20:00,0.08535879,0.08969907,A
2020-07-07 11:40:00,0.08101851,0.08680555,A
2020-07-07 12:00:00,0.09818906,0.08680555,A
2020-07-07 12:20:00,0.08535879,0.08969907,A
2020-07-07 12:40:00,0.08246528,0.08680555,A
2020-07-07 13:00:00,0.08101851,0.08680555,A
2020-07-07 13:20:00,0.1238905,0.1273148,A
2020-07-07 13:40:00,0.08101851,0.08680555,A
2020-07-07 14:00:00,0.08101851,0.08680555,A
2020-07-07 14:40:00,0.09393939,0.1035215,A
2020-07-07 15:40:00,0.1099754,0.1041667,A
2020-07-07 17:00:00,0.1215278,0.1273148,A
2020-07-07 17:20:00,0.08101851,0.08680555,A
2020-07-07 17:40:00,0.08101851,0.08680555,A
2020-07-07 18:00:00,0.08101851,0.08391204,A
2020-07-07 18:20:00,0.08825231,0.09585322,A
2020-07-07 18:40:00,0.08101851,0.08680555,A
2020-07-07 19:00:00,0.08101851,0.08391204,A
2020-07-07 19:20:00,0.07957175,0.08391204,A
2020-07-07 19:40:00,0.08535879,0.08915773,A
2020-07-07 20:00:00,0.08101851,0.08680555,A
2020-07-07 20:20:00,0.07957175,0.08417914,A
2020-07-07 20:40:00,0.1114005,0.1173213,A
2020-07-07 21:00:00,0.08101851,0.08680555,A
2020-07-07 21:20:00,0.08101851,0.08680555,A
2020-07-07 21:40:00,0.07957175,0.08680555,A
2020-07-07 22:00:00,0.1114005,0.1237499,A
2020-07-07 22:20:00,0.08101851,0.08680555,A
2020-07-07 22:40:00,0.07957175,0.08391204,A
2020-07-07 23:00:00,0.07957175,0.08391204,A
2020-07-07 23:20:00,0.08680555,0.09259259,A
2020-07-07 23:40:00,0.08101851,0.08680555,A
2020-07-08 00:00:00,0.07957175,0.08680555,A
2020-07-08 00:20:00,0.1070602,0.1031743,A
2020-07-08 00:40:00,0.08101851,0.08391204,A
2020-07-08 01:00:00,0.07957175,0.08391204,A
2020-07-08 01:20:00,0.07957175,0.08680555,A
2020-07-08 01:40:00,0.1171875,0.1273148,A
2020-07-08 02:00:00,0.08101851,0.08391204,A
2020-07-08 02:20:00,0.07957175,0.08644308,A
2020-07-08 02:40:00,0.07957175,0.08391204,A
2020-07-08 03:00:00,0.08535879,0.09177338,A
2020-07-08 03:20:00,0.08101851,0.08680555,A
2020-07-08 03:40:00,0.07957175,0.08391204,A
2020-07-08 04:00:00,0.1114005,0.1128472,A
2020-07-08 04:20:00,0.08101851,0.08391204,A
2020-07-08 04:40:00,0.08101851,0.08585612,A
2020-07-08 05:00:00,0.078125,0.08391204,A
2020-07-08 05:20:00,0.1114005,0.1226105,A
2020-07-08 05:40:00,0.07957175,0.08419343,A
2020-07-08 06:00:00,0.07957175,0.08505475,A
2020-07-08 06:20:00,0.07957175,0.08680555,A
2020-07-08 06:40:00,0.08535879,0.08969907,A
2020-07-08 07:00:00,0.07957175,0.08391204,A
2020-07-08 07:20:00,0.07957175,0.08391204,A
2020-07-08 07:40:00,0.114294,0.1128472,A
2020-07-08 08:00:00,0.08101851,0.08391204,A
2020-07-08 08:20:00,0.08101851,0.08552036,A
2020-07-08 08:40:00,0.08101851,0.08391204,A
2020-07-08 09:00:00,0.09693287,0.1163173,A
2020-07-08 09:20:00,0.08101851,0.08680555,A
2020-07-08 09:40:00,0.08101851,0.08680555,A
2020-07-08 10:00:00,0.09663962,0.08680555,A
2020-07-08 10:20:00,0.08246528,0.08680555,A
2020-07-08 10:40:00,0.08101851,0.08391204,A
2020-07-08 11:00:00,0.07957175,0.08391204,A
2020-07-08 11:20:00,0.1180747,0.1250838,A
2020-07-08 11:40:00,0.08101851,0.08680555,A
2020-07-08 12:00:00,0.08101851,0.08680555,A
2020-07-08 12:20:00,0.08101851,0.08391204,A
2020-07-08 12:40:00,0.08825231,0.1012731,A
2020-07-08 13:00:00,0.08101851,0.08680555,A
2020-07-08 13:20:00,0.08101851,0.078125,A
2020-07-08 13:40:00,0.1070602,0.08969907,A
2020-07-08 15:00:00,0.1215278,0.1186343,A
2020-07-08 16:20:00,0.09562223,0.09905127,A
2020-07-08 17:20:00,0.08101851,0.078125,A
2020-07-08 17:40:00,0.08246528,0.078125,A
2020-07-08 18:00:00,0.09259259,0.08680555,A
2020-07-08 18:20:00,0.08825231,0.08680555,A
2020-07-08 18:40:00,0.1302083,0.1273148,A
2020-07-08 19:00:00,0.09259259,0.08680555,A
2020-07-08 19:20:00,0.08825231,0.08969907,A
2020-07-08 19:40:00,0.08825231,0.08391204,A
2020-07-08 20:00:00,0.1186343,0.1250547,A
2020-07-08 20:20:00,0.08825231,0.08680555,A
2020-07-08 20:40:00,0.08680555,0.08680555,A
2020-07-08 21:00:00,0.08680555,0.08680555,A
2020-07-08 21:20:00,0.08969907,0.08732266,A
2020-07-08 21:40:00,0.08825231,0.08680555,A
2020-07-08 22:00:00,0.08680555,0.08680555,A
2020-07-08 22:20:00,0.1228814,0.1176011,A
2020-07-08 22:40:00,0.08825231,0.08680555,A
2020-07-08 23:00:00,0.08825231,0.08680555,A
2020-07-08 23:20:00,0.08825231,0.08680555,A
2020-07-08 23:40:00,0.1258681,0.1331019,A
2020-07-09 00:00:00,0.08825231,0.08785953,A
2020-07-09 00:20:00,0.08825231,0.08680555,A
2020-07-09 00:40:00,0.08825231,0.08969907,A
2020-07-09 01:00:00,0.0954861,0.09397437,A
2020-07-09 01:20:00,0.09259259,0.08969907,A
2020-07-09 01:40:00,0.08825231,0.08680555,A
2020-07-09 02:00:00,0.09892916,0.08680555,A
2020-07-09 02:20:00,0.09259259,0.08969907,A
2020-07-09 02:40:00,0.08969907,0.08969907,A
2020-07-09 03:00:00,0.08825231,0.08680555,A
2020-07-09 03:20:00,0.1316551,0.1311133,A
2020-07-09 03:40:00,0.08825231,0.08680555,A
2020-07-09 04:00:00,0.08825231,0.08680555,A
2020-07-09 04:20:00,0.08535879,0.08391204,A
2020-07-09 04:40:00,0.1129519,0.1267824,A
2020-07-09 05:00:00,0.08680555,0.08680555,A
2020-07-09 05:20:00,0.08535879,0.08391204,A
2020-07-09 05:40:00,0.08535879,0.08391204,A
2020-07-09 06:00:00,0.09259259,0.08848901,A
2020-07-09 06:20:00,0.08680555,0.08680555,A
2020-07-09 06:40:00,0.08535879,0.08680555,A
2020-07-09 07:00:00,0.1215278,0.1137805,A
2020-07-09 07:20:00,0.08825231,0.08680555,A
2020-07-09 07:40:00,0.08680555,0.08680555,A
2020-07-09 08:00:00,0.08680555,0.08680555,A
2020-07-09 08:20:00,0.1316551,0.1359954,A
2020-07-09 08:40:00,0.08825231,0.08680555,A
2020-07-09 09:00:00,0.08680555,0.08391204,A
2020-07-09 09:20:00,0.08581008,0.08391204,A
2020-07-09 09:40:00,0.1061952,0.1184454,A
2020-07-09 10:00:00,0.0882083,0.08680555,A
2020-07-09 10:20:00,0.08680555,0.08680555,A
2020-07-09 10:40:00,0.09982639,0.09837963,A
2020-07-09 11:00:00,0.1085069,0.1070602,A
2020-07-09 11:20:00,0.1070602,0.1041667,A
2020-07-09 11:40:00,0.1027199,0.1012731,A
2020-07-09 12:00:00,0.153825,0.1475694,A
2020-07-09 12:20:00,0.1012731,0.09837963,A
2020-07-09 12:40:00,0.09932383,0.09837963,A
2020-07-09 13:00:00,0.09403935,0.09259259,A
2020-07-09 13:20:00,0.1211128,0.137655,A
2020-07-09 13:40:00,0.0954861,0.09259259,A
2020-07-09 14:00:00,0.08969907,0.08969907,A
2020-07-09 14:20:00,0.08825231,0.08680555,A
2020-07-09 14:40:00,0.09456153,0.08928768,A
2020-07-09 15:00:00,0.08680555,0.08680555,A
2020-07-09 15:40:00,0.1287616,0.1273148,A
2020-07-09 16:00:00,0.08680555,0.08391204,A
2020-07-09 16:20:00,0.08680555,0.08680555,A
2020-07-09 17:00:00,0.1041667,0.1157407,A
2020-07-09 17:20:00,0.08246528,0.078125,A
2020-07-09 17:40:00,0.08246528,0.0796359,A
2020-07-09 18:00:00,0.07957175,0.078125,A
2020-07-09 18:20:00,0.08825231,0.08969907,A
2020-07-09 18:40:00,0.08535879,0.08391204,A
2020-07-09 19:00:00,0.08535879,0.08391204,A
2020-07-09 19:20:00,0.11385,0.09554362,A
2020-07-09 19:40:00,0.08535879,0.08391204,A
2020-07-09 20:00:00,0.08535879,0.08391204,A
2020-07-09 20:20:00,0.08246528,0.08391204,A
2020-07-09 20:40:00,0.1258681,0.1359954,A
2020-07-09 21:00:00,0.08535879,0.08391204,A
2020-07-09 21:20:00,0.08246528,0.08391204,A
2020-07-09 21:40:00,0.08246528,0.08202603,A
2020-07-09 22:00:00,0.09693287,0.1012731,A
2020-07-09 22:20:00,0.08535879,0.08391204,A
2020-07-09 22:40:00,0.08246528,0.08391204,A
2020-07-09 23:00:00,0.1023257,0.08735827,A
2020-07-09 23:20:00,0.08680555,0.08680555,A
2020-07-09 23:40:00,0.08291862,0.08391204,A
2020-07-10 00:00:00,0.08246528,0.08263611,A
2020-07-10 00:20:00,0.1591435,0.1499837,A
2020-07-10 00:40:00,0.08535879,0.08391204,A
2020-07-10 01:00:00,0.08535879,0.08391204,A
2020-07-10 01:20:00,0.08246528,0.08084897,A
2020-07-10 02:00:00,0.08246528,0.08391204,A
2020-07-10 02:20:00,0.08246528,0.08391204,A
2020-07-10 02:40:00,0.09858477,0.08391204,A
2020-07-10 04:00:00,0.1931991,0.1851852,A
2020-07-10 04:20:00,0.08535879,0.08391204,A
2020-07-10 04:40:00,0.08535879,0.08391204,A
2020-07-10 05:40:00,0.08246528,0.08391204,A
2020-07-10 06:00:00,0.08246528,0.08391204,A
2020-07-10 06:20:00,0.1098082,0.08391204,A
2020-07-10 07:00:00,0.08510294,0.08391204,A
2020-07-10 07:20:00,0.08825231,0.08391204,A
2020-07-10 08:00:00,0.09693287,0.09837963,A
2020-07-10 08:20:00,0.09403935,0.09259259,A
2020-07-10 08:40:00,0.08654555,0.08391204,A
2020-07-10 09:00:00,0.08535879,0.08391204,A
2020-07-10 09:40:00,0.08969907,0.08969907,A
2020-07-10 10:00:00,0.08969907,0.08969907,A
2020-07-10 10:20:00,0.1810716,0.1505817,A
2020-07-10 10:40:00,0.08969907,0.08680555,A
2020-07-10 11:00:00,0.08680555,0.08391204,A
2020-07-10 11:20:00,0.08535879,0.08164386,A
2020-07-10 11:40:00,0.1885293,0.2025463,A
2020-07-10 12:00:00,0.08535879,0.08391204,A
2020-07-10 12:20:00,0.08246528,0.08391204,A
2020-07-10 12:40:00,0.1628018,0.1169312,A
2020-07-10 13:00:00,0.1316551,0.1220243,A
2020-07-10 13:20:00,0.1258681,0.121811,A
2020-07-10 13:40:00,0.1446759,0.1351933,A
2020-07-10 14:00:00,0.1012731,0.1012731,A
2020-07-10 14:20:00,0.08825231,0.08680555,A
2020-07-10 14:40:00,0.179581,0.2012824,A
2020-07-10 15:00:00,0.1808449,0.1765046,A
2020-07-10 17:00:00,0.2574909,0.262127,C
2020-07-10 17:40:00,0.1591435,0.1996528,A
2020-07-10 18:00:00,0.1548032,0.1909722,A
2020-07-10 18:20:00,0.1461822,0.1880787,A
2020-07-10 19:20:00,0.1584165,0.1426462,A
2020-07-10 20:40:00,0.1938657,0.1984027,A
2020-07-10 23:00:00,0.1673115,0.1330656,A
2020-07-11 00:20:00,0.1802342,0.2054398,A
2020-07-11 00:40:00,0.1374421,0.1446759,A
2020-07-11 01:20:00,0.2831379,0.233521,C
2020-07-11 02:40:00,0.2205315,0.1707176,A
2020-07-11 06:20:00,0.1721644,0.1428679,A
2020-07-11 07:00:00,0.1138088,0.08680555,A
2020-07-11 08:20:00,0.1721644,0.1442051,A
2020-07-11 12:00:00,0.1586483,0.1056387,A
2020-07-11 13:40:00,0.1678241,0.15625,A
2020-07-11 15:40:00,0.1735437,0.1591435,A
2020-07-11 17:40:00,0.1264986,0.09259259,A
2020-07-11 18:40:00,0.1953125,0.1707176,A
2020-07-11 19:40:00,0.1866319,0.1547731,A
2020-07-11 20:40:00,0.1793981,0.1454193,A
2020-07-11 21:40:00,0.1721644,0.1251237,A
2020-07-11 22:40:00,0.1601516,0.1080943,A
2020-07-12 00:00:00,0.1895255,0.1707176,A
2020-07-12 00:40:00,0.3530093,0.2772556,C
2020-07-12 01:20:00,0.2673258,0.2203887,C
2020-07-12 02:00:00,0.2589699,0.2372685,C
2020-07-12 02:20:00,0.2618634,0.2459491,C
2020-07-12 02:40:00,0.4759838,0.349091,B
2020-07-12 03:20:00,0.3675193,0.3587963,C
2020-07-12 04:00:00,0.276331,0.2575231,C
2020-07-12 05:20:00,0.3794046,0.3139784,C
2020-07-12 07:00:00,0.2777778,0.2575231,C
2020-07-12 08:40:00,0.2951389,0.2719907,C
2020-07-12 09:00:00,0.3420381,0.2811343,C
2020-07-12 09:40:00,0.306713,0.2864583,C
2020-07-12 10:00:00,0.4181134,0.3645833,B
2020-07-12 10:40:00,0.3139468,0.2922454,C
2020-07-12 11:00:00,0.3645833,0.3616898,C
2020-07-12 11:20:00,0.3139468,0.2951389,C
2020-07-12 11:40:00,0.3624041,0.2922454,C
2020-07-12 12:20:00,0.3168403,0.2924827,C
2020-07-12 12:40:00,0.4179804,0.3666796,B
2020-07-12 13:20:00,0.318287,0.2922454,C
2020-07-12 13:40:00,0.3573495,0.3525945,C
2020-07-12 14:00:00,0.318287,0.2951389,C
2020-07-12 14:20:00,0.4036458,0.3484505,B
2020-07-12 15:00:00,0.3197338,0.2922454,C
2020-07-12 15:20:00,0.3399884,0.318287,C
2020-07-12 15:40:00,0.4789873,0.3640925,B
2020-07-13 11:00:00,0.09503686,0.08680555,A
2020-07-13 12:20:00,0.1141356,0.08680555,A
2020-07-13 13:00:00,0.1320164,0.1223953,A
2020-07-13 13:20:00,0.09403935,0.08680555,A
2020-07-13 13:40:00,0.09259259,0.08391204,A
2020-07-13 14:00:00,0.1420287,0.1258743,A
2020-07-13 14:20:00,0.0954861,0.08680555,A
2020-07-13 14:40:00,0.09259259,0.08680555,A
2020-07-13 15:00:00,0.09403935,0.08680555,A
2020-07-13 15:20:00,0.1258681,0.1066926,A
2020-07-13 15:40:00,0.1012731,0.08969907,A
2020-07-13 16:00:00,0.09403935,0.08680555,A
2020-07-13 16:20:00,0.1360744,0.1187608,A
2020-07-13 16:40:00,0.08825231,0.078125,A
2020-07-13 17:00:00,0.08825231,0.078125,A
2020-07-13 17:20:00,0.08969907,0.078125,A
2020-07-13 18:00:00,0.08825231,0.078125,A
2020-07-13 18:20:00,0.09105411,0.07572901,A
2020-07-13 18:40:00,0.1555589,0.1475694,A
2020-07-13 19:00:00,0.08825231,0.078125,A
2020-07-13 19:20:00,0.08825231,0.078125,A
2020-07-13 19:40:00,0.08680555,0.078125,A
2020-07-13 20:20:00,0.08825231,0.07825267,A
2020-07-13 20:40:00,0.08825231,0.07709683,A
2020-07-13 21:00:00,0.1584313,0.1464879,A
2020-07-13 21:20:00,0.08969907,0.078125,A
2020-07-13 21:40:00,0.08825231,0.078125,A
2020-07-13 22:00:00,0.105622,0.09182555,A
2020-07-13 22:20:00,0.09403935,0.08391204,A
2020-07-13 22:40:00,0.08825231,0.07988763,A
2020-07-13 23:00:00,0.08825231,0.078125,A
2020-07-13 23:40:00,0.08969907,0.078125,A
2020-07-14 00:00:00,0.08825231,0.08012298,A
2020-07-14 00:20:00,0.1576968,0.1475694,A
2020-07-14 00:40:00,0.08988507,0.08391204,A
2020-07-14 01:00:00,0.08969907,0.08391204,A
2020-07-14 01:20:00,0.08969907,0.08391204,A
2020-07-14 02:00:00,0.1680481,0.15625,A
2020-07-14 02:20:00,0.09693287,0.08680555,A
2020-07-14 02:40:00,0.1726887,0.149552,A
2020-07-14 03:00:00,0.1357693,0.1309317,A
2020-07-14 03:20:00,0.1041667,0.08969907,A
2020-07-14 03:40:00,0.1732047,0.1586973,A
2020-07-14 04:00:00,0.09403935,0.08391204,A
2020-07-14 04:20:00,0.09259259,0.07840038,A
2020-07-14 04:40:00,0.08969907,0.078125,A
2020-07-14 05:00:00,0.1605903,0.1475694,A
2020-07-14 05:20:00,0.09259259,0.078125,A
2020-07-14 05:40:00,0.08969907,0.078125,A
2020-07-14 06:00:00,0.08969907,0.078125,A
2020-07-14 06:20:00,0.1041667,0.08835732,A
2020-07-14 06:40:00,0.1368111,0.1303316,A
2020-07-14 07:00:00,0.0954861,0.08391204,A
2020-07-14 07:20:00,0.1432292,0.1331019,A
2020-07-14 07:40:00,0.09403935,0.08391204,A
2020-07-14 08:00:00,0.09259259,0.08391204,A
2020-07-14 08:20:00,0.103549,0.09322719,A
2020-07-14 08:40:00,0.1331019,0.1128472,A
2020-07-14 09:00:00,0.1146887,0.1041667,A
2020-07-14 09:20:00,0.1134315,0.1012731,A
2020-07-14 09:40:00,0.1588504,0.1365116,A
2020-07-14 10:00:00,0.1171875,0.1041667,A
2020-07-14 10:20:00,0.1157407,0.1041667,A
2020-07-14 10:40:00,0.1656585,0.1435949,A
2020-07-14 11:00:00,0.1215278,0.1070602,A
2020-07-17 01:20:00,0.08246528,0.07920782,A
2020-07-17 01:40:00,0.08246528,0.08391204,A
2020-07-17 02:00:00,0.1041667,0.09259259,A
2020-07-17 02:20:00,0.08535879,0.08391204,A
2020-07-17 02:40:00,0.08246528,0.08391204,A
2020-07-17 03:00:00,0.1079251,0.1067332,A
